Circular ID,Subject,Date,Label
343.0,"X-ray/GRB 1SAX J0835.9+5118, Optical Observations",1999-05-23 07:36:56,Optical Observations
344.0,"X-ray/GRB 1SAX J0835.9+5118, BATSE Observation",1999-05-24 17:13:18,High Energy Observations
345.0,"X-ray/GRB 1SAX J0835.9+5118, TNG V and R observations",1999-05-27 09:53:51,Optical Observations
346.0,"Late Afterglows of GRBs 990510, 990123",1999-05-27 23:17:04,Optical Observations
347.0,IPN error box for GRB990527,1999-05-29 00:41:34,High Energy Observations
348.0,"X-ray/GRB 1SAX J0835.9+5118, Optical Observation",1999-05-29 06:58:57,Radio Observations
349.0,GRB990527 Optical Observations,1999-05-31 16:21:11,Optical Observations
350.0,GRB 990506 Radio Transient,1999-06-15 18:28:45,Radio Observations
351.0,Optical Observations of GRB 990506,1999-06-15 18:34:56,Radio Observations
352.0,GRB 990506 - Optical Observations,1999-06-16 16:03:20,Radio Observations
353.0,GRB 990506 - clarification to GCN 352,1999-06-17 09:28:08,Optical Observations
354.0,Late-time HST/STIS Observation of GRB 990123,1999-06-22 08:49:41,Optical Observations
355.0,BeppoSAX: GRB990625,1999-06-25 13:31:18,High Energy Observations
356.0,GRB990627:  BeppoSAX-WFC final location,1999-06-27 19:04:00,High Energy Observations
357.0,"GRB 990627, radio observations",1999-06-29 17:58:17,Radio Observations
358.0,Optical Observations of GRB990627,1999-06-30 17:59:18,Optical Observations
359.0,BeppoSAX NFI Observation of GRB990627 X-ray afterglow,1999-07-01 18:16:26,Optical Observations
360.0,GRB990704: BeppoSAX detection,1999-07-04 20:10:28,High Energy Observations
361.0,Refined BeppoSAX-WFC position of GRB990704,1999-07-04 22:37:53,High Energy Observations
362.0,GRB990704,1999-07-05 01:28:14,Radio Observations
363.0,Identification of a possible optical counterpart for GRB990704,1999-07-05 12:54:24,Optical Observations
364.0,GRB990704: possible X-ray afterglow,1999-07-05 13:13:06,High Energy Observations
365.0,"GRB990704, optical observations",1999-07-05 13:25:04,Optical Observations
366.0,Refined BeppoSAX-WFC position of GRB990704: Errata Corrige,1999-07-05 13:40:32,High Energy Observations
367.0,GRB990704,1999-07-05 21:06:17,Optical Observations
368.0,GRB990705: Intriguing Positional Coincidences,1999-07-05 21:56:39,Neutrinos
369.0,GRB990704,1999-07-05 22:29:46,Optical Observations
370.0,"GRB 990704, optical observations",1999-07-05 22:57:23,Optical Observations
371.0,GRB 990704 Optical Observations,1999-07-05 23:18:50,Optical Observations
372.0,GRB 990704 X-ray  Observations,1999-07-06 02:42:03,High Energy Observations
373.0,BeppoSAX GRB990705: possible X-ray afterglow,1999-07-06 17:15:13,High Energy Observations
374.0,GRB990704 radio and optical observations,1999-07-06 19:26:40,Radio Observations
375.0,GRB990704: SAX-NFI results summary,1999-07-06 22:27:51,Optical Observations
376.0,"GRB 990705, radio observations",1999-07-07 12:03:54,Radio Observations
377.0,Infrared and Optical Observations of GRB990705,1999-07-07 16:28:35,Optical Observations
378.0,IPN localization of GRB990705,1999-07-07 17:36:25,Radio Observations
379.0,IPN localization of GRB990704,1999-07-07 18:51:56,High Energy Observations
380.0,Updated IPN localization of GRB990705,1999-07-08 00:33:51,High Energy Observations
381.0,"GRB 990705, R-band observations",1999-07-08 18:08:40,Optical Observations
382.0,Updated Astrometry for the IR Counterpart of GRB990705,1999-07-09 11:05:19,Optical Observations
383.0,BeppoSAX NFI Observation of GRB990705,1999-07-09 18:23:18,High Energy Observations
384.0,BeppoSAX NFI Observation of GRB990705,1999-07-09 18:27:49,High Energy Observations
385.0,Refined BeppoSAX-WFC position of GRB990712,1999-07-12 22:18:24,High Energy Observations
386.0,Late-time HST/STIS Observations of GRB 990510,1999-07-12 23:05:53,Optical Observations
387.0,GRB 990712,1999-07-12 23:07:26,Optical Observations
388.0,VLT spectrum of GRB990712,1999-07-14 16:53:00,Optical Observations
389.0,GRB 990712 Optical Decay: Indication of Bright Host Galaxy,1999-07-17 18:36:16,Optical Observations
390.0,GRB990705: No Evidence for Neutrino Signal,1999-07-19 15:48:49,Neutrinos
391.0,GRB 990712 Optical Observations,1999-07-19 21:04:54,Optical Observations
392.0,BeppoSAX ALERT GRB990806: Summer GRB,1999-08-06 22:21:05,High Energy Observations
393.0,"GRB990806: possible X-ray afterglow, BeppoSAX",1999-08-07 16:31:22,High Energy Observations
394.0,GRB990806 UBVRIJHK observations,1999-08-07 17:17:41,Optical Observations
395.0,"GRB 990806, Optical Observations",1999-08-07 23:03:52,Optical Observations
396.0,"GRB 990806, optical observations",1999-08-08 12:32:55,Optical Observations
397.0,"GRB 990806, Optical Observations",1999-08-08 23:59:42,Optical Observations
398.0,Optical Observations of GRB990806,1999-08-09 17:51:28,Optical Observations
399.0,GRB 990806 Optical observations,1999-08-10 00:24:42,Optical Observations
400.0,GRB990806:  BATSE Observations,1999-08-10 16:33:14,High Energy Observations
401.0,GRB990806 BeppoSAX follow up,1999-08-10 17:47:32,High Energy Observations
402.0,"GRB 990712, Optical Observation",1999-08-16 21:03:12,Optical Observations
403.0,GRB 990712 Late Optical Decay and Host Galaxy,1999-08-19 17:11:21,Optical Observations
404.0,BeppoSAX MAIL n. 99/24: GRB ALERT: GRB990907,1999-09-07 22:31:37,High Energy Observations
405.0,GRB990907: refined WFC position,1999-09-08 03:02:55,High Energy Observations
406.0,"GRB990908, another BeppoSAX-GRBM/WFC burst detection",1999-09-08 17:30:48,High Energy Observations
407.0,IPN localization of GRB990907,1999-09-09 23:28:08,High Energy Observations
408.0,GRB990907 and 990908,1999-09-10 20:55:50,Optical Observations
409.0,GRB990907: BeppoSAX follow up and X-ray afterglow,1999-09-15 17:48:07,High Energy Observations
410.0,IPN localization of BATSE #7766 (GRB990915),1999-09-16 21:08:10,High Energy Observations
412.0,IPN error box for GRB990915 (=BATSE 7766),1999-09-17 22:41:57,High Energy Observations
413.0,Optical Observations of GRB990907,1999-09-23 12:41:05,Optical Observations
414.0,BATSE GRB trigger criteria,1999-09-24 13:53:56,High Energy Observations
415.0,GRB 990907 optical observations,1999-09-26 09:08:01,Optical Observations
416.0,GRB 990915 optical observations,1999-09-26 09:13:19,Optical Observations
417.0,BeppoSAX ALERT: GRB991014,1999-10-15 12:24:15,High Energy Observations
418.0,IPN localization of GRB991014,1999-10-15 20:02:54,High Energy Observations
419.0,IPN localization of GRB991014 - CORRECTION,1999-10-15 20:08:09,High Energy Observations
420.0,IPN/NFI error box for GRB991014,1999-10-15 21:58:49,High Energy Observations
421.0,Super-LOTIS optical observation of GRB991014,1999-10-16 00:02:56,Optical Observations
422.0,"GRB 991014, optical observations",1999-10-16 02:52:06,Optical Observations
423.0,"GRB 991014, Optical Observations",1999-10-16 13:57:14,Optical Observations
424.0,GRB991014 BATSE Observations,1999-10-17 01:52:26,High Energy Observations
425.0,"GRB 991014, radio observations",1999-10-17 02:58:38,Radio Observations
426.0,"GRB 991014, Optical Observations",1999-10-19 14:46:30,Optical Observations
427.0,GRB 991014 - BeppoSAX NFI observations,1999-10-22 16:32:48,Optical Observations
428.0,"GRB 991014, Optical Observations",1999-10-23 02:11:34,Optical Observations
429.0,GRB 991014 - X-ray afterglow identification by BeppoSAX-NFI,1999-10-29 14:32:47,High Energy Observations
430.0,GRB ALERT: GRB991105,1999-11-05 19:56:27,High Energy Observations
431.0,BeppoSAX MAIL n. 99/30: GRB991105 refined position (fwd),1999-11-05 20:25:30,High Energy Observations
432.0,GRB991105: SAX-GRBM/-WFC detection,1999-11-05 21:55:09,High Energy Observations
433.0,Revised BeppoSAX WFC position of GRB991105,1999-11-06 15:49:47,High Energy Observations
434.0,BeppoSAX GRB Alert: GRB991106,1999-11-06 16:02:17,High Energy Observations
435.0,BeppoSAX refined position for GRB991106,1999-11-06 20:24:31,Optical Observations
436.0,"GRB 991106, optical observations",1999-11-07 02:17:06,Optical Observations
437.0,"GRB 991106, LOTIS Optical Observations",1999-11-07 04:52:55,Optical Observations
438.0,"GRB991106, optical observation at SAO-RAS",1999-11-07 17:22:21,Optical Observations
439.0,"GRB 991105, optical observations",1999-11-08 18:34:21,Optical Observations
440.0,GRB 991106 Optical Observations,1999-11-08 20:00:09,Optical Observations
441.0,IPN localization of GRB991105,1999-11-08 22:27:28,High Energy Observations
442.0,GRB 991105: BATSE Observations,1999-11-08 23:18:20,High Energy Observations
443.0,GRB991106: the first BeppoSAX short GRB detection?,1999-11-09 16:47:36,High Energy Observations
444.0,"GRB 991106,  radio observations",1999-11-10 04:51:42,Radio Observations
445.0,BeppoSAX NFI Observation of GRB991106,1999-11-11 17:44:27,High Energy Observations
446.0,"GRB991106, near-infrared observations",1999-11-12 18:07:58,Optical Observations
447.0,"GRB 991106, optical observations",1999-11-12 21:55:16,Optical Observations
448.0,GRB991106: BeppoSAX/BATSE results,1999-11-13 10:50:09,High Energy Observations
449.0,Optical Observations of GRB991105,1999-11-30 16:50:17,Optical Observations
450.0,IPN localization of GRB991208,1999-12-10 00:42:16,High Energy Observations
451.0,GRB 991208: Radio Observations,1999-12-11 02:42:10,Radio Observations
452.0,GRB 991208 optical observations,1999-12-11 13:27:36,Optical Observations
453.0,GRB 991208 optical observations,1999-12-12 03:46:38,Optical Observations
454.0,GRB 991208 Optical Decay,1999-12-12 04:19:33,Radio Observations
455.0,GRB 991208 - OVRO detection,1999-12-12 05:09:41,Radio Observations
456.0,"GRB991208, optical observations",1999-12-12 17:52:41,Optical Observations
457.0,GRB991208 15-GHz observations,1999-12-13 10:51:37,Radio Observations
458.0,"GRB 991208, Optical Observation",1999-12-13 15:25:48,Optical Observations
459.0,GRB991208 - millimeter detection,1999-12-15 00:18:32,Radio Observations
460.0,GRB 991208 Keck Spectroscopy,1999-12-15 06:37:17,Optical Observations
461.0,"GRB991208, optical observations",1999-12-15 19:42:33,Optical Observations
462.0,R-band Observations of GRB991208 at TNG,1999-12-16 15:46:06,Optical Observations
463.0,GRB 991216: Extremely bright BATSE burst,1999-12-16 23:40:52,High Energy Observations
464.0,GRB 991208 Keck Spectroscopy,1999-12-17 02:52:34,Optical Observations
465.0,GRB 991216 Optical Observation,1999-12-17 04:39:08,Optical Observations
466.0,Lowell/Perkins observation of GRB 991216,1999-12-17 04:55:02,Optical Observations
467.0,GRB 991208 optical observations,1999-12-17 06:11:35,Optical Observations
468.0,GRB991216 Optical Observations,1999-12-17 06:44:00,Optical Observations
469.0,"GRB991216, infrared observations",1999-12-17 07:03:41,Optical Observations
470.0,GRB 991216: Comparison with DPOSS images,1999-12-17 08:19:37,High Energy Observations
471.0,"GRB991216 ('Beethoven Burst') B, R, and K Observations",1999-12-17 09:45:46,Optical Observations
472.0,"GRB 991216, Optical Afterglow",1999-12-17 12:48:46,Optical Observations
473.0,"GRB 991216, Optical Transient",1999-12-17 16:54:09,Optical Observations
474.0,SAX J2303.2+0015: an x-ray/GRB?,1999-12-17 17:04:32,Optical Observations
475.0,GRB 991208 SAO-RAS Spectroscopy,1999-12-17 20:52:14,Optical Observations
476.0,"GRB 991216, optical observations",1999-12-17 22:18:03,Optical Observations
477.0,GRB 991216 Optical Observations,1999-12-17 22:30:51,Optical Observations
478.0,GRB 991216--Summary of RXTE Observations,1999-12-17 23:22:21,High Energy Observations
479.0,GRB991216,1999-12-17 23:34:27,Optical Observations
480.0,GRB 991208 Infrared Detection,1999-12-18 00:09:47,Optical Observations
481.0,GRB 991208 Keck Spectroscopy,1999-12-18 01:25:49,Optical Observations
482.0,GRB 991217,1999-12-18 01:50:10,Optical Observations
483.0,GRB 991216 Radio Observations,1999-12-18 04:44:39,Radio Observations
484.0,Refined IPN localization of GRB991216,1999-12-18 05:34:16,Optical Observations
485.0,GRB991216 Optical and infrared observations of Beethoven Burst,1999-12-18 05:35:31,Radio Observations
486.0,"GRB991216, optical observations",1999-12-18 05:45:34,Optical Observations
487.0,Lowell/Perkins observation of GRB 991216,1999-12-18 07:24:25,Optical Observations
488.0,GRB991216 Spectroscopy,1999-12-18 12:32:56,Optical Observations
489.0,GRB991216 radio observations,1999-12-18 12:38:58,Radio Observations
490.0,GRB 991217 (SAX J2303.2+0015) Optical observations,1999-12-18 17:46:18,Optical Observations
491.0,GRB991216 radio observations,1999-12-18 17:54:34,Radio Observations
492.0,IR observations of GRB991216,1999-12-18 19:07:47,Optical Observations
493.0,SAX J2303.2+0015 Optical observations,1999-12-18 22:25:16,Optical Observations
494.0,K observations of GRB991216,1999-12-18 22:33:22,Optical Observations
495.0,GRB991216 Optical and IR observations,1999-12-19 00:15:32,Optical Observations
496.0,VLT spectra of GRB991216,1999-12-19 02:18:37,Optical Observations
497.0,GRB 991216 Optical spectroscopy/imaging,1999-12-19 06:25:27,Optical Observations
498.0,GRB 991216 Optical Observations,1999-12-19 12:15:14,Optical Observations
499.0,"GRB 991216, optical observations",1999-12-19 16:40:31,Optical Observations
500.0,Chandra observation of the X-ray afterglow of GRB991216,1999-12-19 19:30:29,Optical Observations
501.0,"GRB991217/SAX J2303.2+0015, optical observations",1999-12-20 09:49:49,Optical Observations
502.0,GRB 991217 (SAX J2303.2+0015) Optical observations,1999-12-20 13:18:19,Optical Observations
503.0,Lowell/Perkins observation of GRB 991216,1999-12-20 13:34:44,High Energy Observations
504.0,GRB 991216: Updated BATSE parameters,1999-12-20 16:52:41,High Energy Observations
505.0,IPN error box for GRB991216,1999-12-21 01:49:35,Optical Observations
506.0,GRB 991216 RXTE ASM Observations,1999-12-21 19:31:40,Optical Observations
507.0,IPN error boxes for GRB991221,1999-12-22 23:13:42,High Energy Observations
508.0,Single IPN error box for GRB991221,1999-12-23 00:33:56,High Energy Observations
509.0,IPN localization of GRB991226,1999-12-27 23:33:55,High Energy Observations
510.0,GRB 991216: Detection of the Host and/or Absorber Galaxy,1999-12-30 07:20:37,Optical Observations
511.0,GRB 991216: J band spectrophotometry,1999-12-30 21:41:37,Optical Observations
512.0,IPN error boxes for GRB991229,1999-12-30 22:50:51,High Energy Observations
513.0,BEPPOSAX GRBM Localization of GRB991226,2000-01-03 18:33:56,High Energy Observations
514.0,GRB 991216 VLBA Observations,2000-01-03 18:39:40,Radio Observations
515.0,GCN resumes full operations,2000-01-03 23:30:06,High Energy Observations
516.0,Single IPN error box for GRB991229,2000-01-05 18:35:47,High Energy Observations
517.0,GRB991216 late optical observation,2000-01-08 01:26:51,Radio Observations
518.0,"GRB991216, UBVRIJHK field photometry",2000-01-14 19:03:19,Optical Observations
519.0,Second RXTE Observation of GRB 000115,2000-01-16 19:55:56,High Energy Observations
520.0,IPN annulus for GRB000115,2000-01-16 22:01:53,High Energy Observations
521.0,Correction to GCN 520 (IPN annulus for GRB000115),2000-01-17 01:01:50,High Energy Observations
522.0,BATSE Observations of GRB000115,2000-01-19 16:50:01,High Energy Observations
524.0,GRB 000115 Optical observations,2000-01-26 23:59:43,Optical Observations
525.0,IPN localization of GRB000126,2000-01-28 01:09:27,High Energy Observations
526.0,BATSE location of GRB000126,2000-01-28 16:23:37,High Energy Observations
527.0,"GRB000126, optical observations",2000-02-01 01:24:39,Optical Observations
528.0,"GRB 000126, optical observations",2000-02-01 20:35:24,Optical Observations
529.0,IPN localization of GRB000131,2000-02-02 23:36:17,High Energy Observations
530.0,BATSE+IPN location of GRB000131,2000-02-03 00:02:02,High Energy Observations
531.0,"GRB 991208, radio observations",2000-02-03 09:02:38,Radio Observations
532.0,BATSE GRB trigger criteria changed,2000-02-04 15:37:31,High Energy Observations
533.0,GRB000126 Optical Observations,2000-02-05 12:39:13,Optical Observations
534.0,GRB 000131 Optical Observations,2000-02-06 22:46:47,Optical Observations
535.0,GRB 000201: TAROT optical observations,2000-02-08 17:49:02,Optical Observations
536.0,GRB000201 Optical Observations,2000-02-09 03:34:54,Optical Observations
537.0,Optical observations of GRB000131,2000-02-09 11:37:45,Optical Observations
538.0,SAX_WFC_GRB_NOTICE,2000-02-10 11:57:41,High Energy Observations
539.0,SAX_WFC_GRB_NOTICE,2000-02-10 12:22:22,High Energy Observations
540.0,GRB000210: BeppoSAX GRBM and WFC Detection,2000-02-10 18:35:15,High Energy Observations
