Circular ID,Subject,Date,Label
314.0,GRB 990510 optical observations,1999-05-11 05:31:52,Not Gravitational Wave
315.0,GRB990510,1999-05-11 12:56:04,Not Gravitational Wave
316.0,GRB990510 optical observations,1999-05-11 13:06:28,Not Gravitational Wave
317.0,GRB 990510: BeppoSAX/GRBM observations,1999-05-11 19:35:50,Not Gravitational Wave
318.0,GRB 990510 optical observations,1999-05-12 03:20:47,Not Gravitational Wave
319.0,"GRB 990510, BVI photometry",1999-05-12 12:47:54,Not Gravitational Wave
320.0,GRB 990510 Optical Observations,1999-05-12 14:43:50,Not Gravitational Wave
321.0,GRB990510: optical observation,1999-05-12 15:43:02,Not Gravitational Wave
322.0,GRB 990510: BATSE Observations,1999-05-12 22:10:44,Not Gravitational Wave
323.0,GRB 990510: Broad Band Break,1999-05-13 05:12:06,Not Gravitational Wave
324.0,VLT spectrum of GRB990510,1999-05-13 20:50:38,Not Gravitational Wave
325.0,GRB 990510: optical observation,1999-05-14 00:45:00,Not Gravitational Wave
326.0,GRB990510: X-ray afterglow,1999-05-14 02:55:53,Not Gravitational Wave
327.0,GRB 990506 R band observations,1999-05-14 14:57:41,Not Gravitational Wave
328.0,"GRB990510, VI observations",1999-05-14 15:02:30,Not Gravitational Wave
329.0,GRB 990510: optical observations,1999-05-16 23:26:57,Not Gravitational Wave
330.0,GRB 990510: optical linear polarization,1999-05-17 11:51:55,Not Gravitational Wave
331.0,GRB990510: photometric and spectroscopic observations with the VLT,1999-05-18 17:23:27,Not Gravitational Wave
332.0,GRB 990510: optical observations,1999-05-18 22:10:54,Not Gravitational Wave
333.0,BeppoSAX: A new fast X-ray transient,1999-05-20 15:55:58,Not Gravitational Wave
334.0,radio detection of X-ray/GRB transient,1999-05-20 22:55:34,Not Gravitational Wave
335.0,Optical report on X-ray/GRB transient,1999-05-20 23:14:55,Not Gravitational Wave
336.0,optical observation of the X-ray/GRB transient SAX J0835.9+5118,1999-05-21 00:01:04,Not Gravitational Wave
337.0,radio observations of X-ray/GRB transient field,1999-05-21 04:56:52,Not Gravitational Wave
338.0,"X-ray/GRB 1SAX J0835.9+5118, Optical Observation",1999-05-21 08:50:48,Not Gravitational Wave
339.0,"X-ray/GRB 1SAX J0835.9+5118, Optical Observation",1999-05-21 15:55:42,Not Gravitational Wave
340.0,"X-ray/GRB 1SAX J0835.9+5118, Optical Observation",1999-05-21 16:46:04,Not Gravitational Wave
341.0,"X-ray/GRB 1SAX J0835.9+5118, Optical Observation",1999-05-22 08:23:45,Not Gravitational Wave
342.0,GRB 990506 optical observation,1999-05-22 13:24:59,Not Gravitational Wave
343.0,"X-ray/GRB 1SAX J0835.9+5118, Optical Observations",1999-05-23 07:36:56,Not Gravitational Wave
344.0,"X-ray/GRB 1SAX J0835.9+5118, BATSE Observation",1999-05-24 17:13:18,Not Gravitational Wave
345.0,"X-ray/GRB 1SAX J0835.9+5118, TNG V and R observations",1999-05-27 09:53:51,Not Gravitational Wave
346.0,"Late Afterglows of GRBs 990510, 990123",1999-05-27 23:17:04,Not Gravitational Wave
347.0,IPN error box for GRB990527,1999-05-29 00:41:34,Not Gravitational Wave
348.0,"X-ray/GRB 1SAX J0835.9+5118, Optical Observation",1999-05-29 06:58:57,Not Gravitational Wave
349.0,GRB990527 Optical Observations,1999-05-31 16:21:11,Not Gravitational Wave
350.0,GRB 990506 Radio Transient,1999-06-15 18:28:45,Not Gravitational Wave
351.0,Optical Observations of GRB 990506,1999-06-15 18:34:56,Not Gravitational Wave
352.0,GRB 990506 - Optical Observations,1999-06-16 16:03:20,Not Gravitational Wave
353.0,GRB 990506 - clarification to GCN 352,1999-06-17 09:28:08,Not Gravitational Wave
354.0,Late-time HST/STIS Observation of GRB 990123,1999-06-22 08:49:41,Not Gravitational Wave
355.0,BeppoSAX: GRB990625,1999-06-25 13:31:18,Not Gravitational Wave
356.0,GRB990627:  BeppoSAX-WFC final location,1999-06-27 19:04:00,Not Gravitational Wave
357.0,"GRB 990627, radio observations",1999-06-29 17:58:17,Not Gravitational Wave
358.0,Optical Observations of GRB990627,1999-06-30 17:59:18,Not Gravitational Wave
359.0,BeppoSAX NFI Observation of GRB990627 X-ray afterglow,1999-07-01 18:16:26,Not Gravitational Wave
360.0,GRB990704: BeppoSAX detection,1999-07-04 20:10:28,Not Gravitational Wave
361.0,Refined BeppoSAX-WFC position of GRB990704,1999-07-04 22:37:53,Not Gravitational Wave
362.0,GRB990704,1999-07-05 01:28:14,Not Gravitational Wave
363.0,Identification of a possible optical counterpart for GRB990704,1999-07-05 12:54:24,Not Gravitational Wave
364.0,GRB990704: possible X-ray afterglow,1999-07-05 13:13:06,Not Gravitational Wave
365.0,"GRB990704, optical observations",1999-07-05 13:25:04,Not Gravitational Wave
366.0,Refined BeppoSAX-WFC position of GRB990704: Errata Corrige,1999-07-05 13:40:32,Not Gravitational Wave
367.0,GRB990704,1999-07-05 21:06:17,Not Gravitational Wave
368.0,GRB990705: Intriguing Positional Coincidences,1999-07-05 21:56:39,Not Gravitational Wave
369.0,GRB990704,1999-07-05 22:29:46,Not Gravitational Wave
370.0,"GRB 990704, optical observations",1999-07-05 22:57:23,Not Gravitational Wave
371.0,GRB 990704 Optical Observations,1999-07-05 23:18:50,Not Gravitational Wave
372.0,GRB 990704 X-ray  Observations,1999-07-06 02:42:03,Not Gravitational Wave
373.0,BeppoSAX GRB990705: possible X-ray afterglow,1999-07-06 17:15:13,Not Gravitational Wave
374.0,GRB990704 radio and optical observations,1999-07-06 19:26:40,Not Gravitational Wave
375.0,GRB990704: SAX-NFI results summary,1999-07-06 22:27:51,Not Gravitational Wave
376.0,"GRB 990705, radio observations",1999-07-07 12:03:54,Not Gravitational Wave
377.0,Infrared and Optical Observations of GRB990705,1999-07-07 16:28:35,Not Gravitational Wave
378.0,IPN localization of GRB990705,1999-07-07 17:36:25,Not Gravitational Wave
379.0,IPN localization of GRB990704,1999-07-07 18:51:56,Not Gravitational Wave
380.0,Updated IPN localization of GRB990705,1999-07-08 00:33:51,Not Gravitational Wave
381.0,"GRB 990705, R-band observations",1999-07-08 18:08:40,Not Gravitational Wave
382.0,Updated Astrometry for the IR Counterpart of GRB990705,1999-07-09 11:05:19,Not Gravitational Wave
383.0,BeppoSAX NFI Observation of GRB990705,1999-07-09 18:23:18,Not Gravitational Wave
384.0,BeppoSAX NFI Observation of GRB990705,1999-07-09 18:27:49,Not Gravitational Wave
385.0,Refined BeppoSAX-WFC position of GRB990712,1999-07-12 22:18:24,Not Gravitational Wave
386.0,Late-time HST/STIS Observations of GRB 990510,1999-07-12 23:05:53,Not Gravitational Wave
387.0,GRB 990712,1999-07-12 23:07:26,Not Gravitational Wave
388.0,VLT spectrum of GRB990712,1999-07-14 16:53:00,Not Gravitational Wave
389.0,GRB 990712 Optical Decay: Indication of Bright Host Galaxy,1999-07-17 18:36:16,Not Gravitational Wave
390.0,GRB990705: No Evidence for Neutrino Signal,1999-07-19 15:48:49,Not Gravitational Wave
391.0,GRB 990712 Optical Observations,1999-07-19 21:04:54,Not Gravitational Wave
392.0,BeppoSAX ALERT GRB990806: Summer GRB,1999-08-06 22:21:05,Not Gravitational Wave
393.0,"GRB990806: possible X-ray afterglow, BeppoSAX",1999-08-07 16:31:22,Not Gravitational Wave
394.0,GRB990806 UBVRIJHK observations,1999-08-07 17:17:41,Not Gravitational Wave
395.0,"GRB 990806, Optical Observations",1999-08-07 23:03:52,Not Gravitational Wave
396.0,"GRB 990806, optical observations",1999-08-08 12:32:55,Not Gravitational Wave
397.0,"GRB 990806, Optical Observations",1999-08-08 23:59:42,Not Gravitational Wave
398.0,Optical Observations of GRB990806,1999-08-09 17:51:28,Not Gravitational Wave
399.0,GRB 990806 Optical observations,1999-08-10 00:24:42,Not Gravitational Wave
400.0,GRB990806:  BATSE Observations,1999-08-10 16:33:14,Not Gravitational Wave
401.0,GRB990806 BeppoSAX follow up,1999-08-10 17:47:32,Not Gravitational Wave
402.0,"GRB 990712, Optical Observation",1999-08-16 21:03:12,Not Gravitational Wave
403.0,GRB 990712 Late Optical Decay and Host Galaxy,1999-08-19 17:11:21,Not Gravitational Wave
404.0,BeppoSAX MAIL n. 99/24: GRB ALERT: GRB990907,1999-09-07 22:31:37,Not Gravitational Wave
405.0,GRB990907: refined WFC position,1999-09-08 03:02:55,Not Gravitational Wave
406.0,"GRB990908, another BeppoSAX-GRBM/WFC burst detection",1999-09-08 17:30:48,Not Gravitational Wave
407.0,IPN localization of GRB990907,1999-09-09 23:28:08,Not Gravitational Wave
408.0,GRB990907 and 990908,1999-09-10 20:55:50,Not Gravitational Wave
409.0,GRB990907: BeppoSAX follow up and X-ray afterglow,1999-09-15 17:48:07,Not Gravitational Wave
410.0,IPN localization of BATSE #7766 (GRB990915),1999-09-16 21:08:10,Not Gravitational Wave
412.0,IPN error box for GRB990915 (=BATSE 7766),1999-09-17 22:41:57,Not Gravitational Wave
413.0,Optical Observations of GRB990907,1999-09-23 12:41:05,Not Gravitational Wave
414.0,BATSE GRB trigger criteria,1999-09-24 13:53:56,Not Gravitational Wave
415.0,GRB 990907 optical observations,1999-09-26 09:08:01,Not Gravitational Wave
416.0,GRB 990915 optical observations,1999-09-26 09:13:19,Not Gravitational Wave
417.0,BeppoSAX ALERT: GRB991014,1999-10-15 12:24:15,Not Gravitational Wave
418.0,IPN localization of GRB991014,1999-10-15 20:02:54,Not Gravitational Wave
419.0,IPN localization of GRB991014 - CORRECTION,1999-10-15 20:08:09,Not Gravitational Wave
420.0,IPN/NFI error box for GRB991014,1999-10-15 21:58:49,Not Gravitational Wave
421.0,Super-LOTIS optical observation of GRB991014,1999-10-16 00:02:56,Not Gravitational Wave
422.0,"GRB 991014, optical observations",1999-10-16 02:52:06,Not Gravitational Wave
423.0,"GRB 991014, Optical Observations",1999-10-16 13:57:14,Not Gravitational Wave
424.0,GRB991014 BATSE Observations,1999-10-17 01:52:26,Not Gravitational Wave
425.0,"GRB 991014, radio observations",1999-10-17 02:58:38,Not Gravitational Wave
426.0,"GRB 991014, Optical Observations",1999-10-19 14:46:30,Not Gravitational Wave
427.0,GRB 991014 - BeppoSAX NFI observations,1999-10-22 16:32:48,Not Gravitational Wave
428.0,"GRB 991014, Optical Observations",1999-10-23 02:11:34,Not Gravitational Wave
429.0,GRB 991014 - X-ray afterglow identification by BeppoSAX-NFI,1999-10-29 14:32:47,Not Gravitational Wave
430.0,GRB ALERT: GRB991105,1999-11-05 19:56:27,Not Gravitational Wave
431.0,BeppoSAX MAIL n. 99/30: GRB991105 refined position (fwd),1999-11-05 20:25:30,Not Gravitational Wave
432.0,GRB991105: SAX-GRBM/-WFC detection,1999-11-05 21:55:09,Not Gravitational Wave
433.0,Revised BeppoSAX WFC position of GRB991105,1999-11-06 15:49:47,Not Gravitational Wave
434.0,BeppoSAX GRB Alert: GRB991106,1999-11-06 16:02:17,Not Gravitational Wave
435.0,BeppoSAX refined position for GRB991106,1999-11-06 20:24:31,Not Gravitational Wave
436.0,"GRB 991106, optical observations",1999-11-07 02:17:06,Not Gravitational Wave
437.0,"GRB 991106, LOTIS Optical Observations",1999-11-07 04:52:55,Not Gravitational Wave
438.0,"GRB991106, optical observation at SAO-RAS",1999-11-07 17:22:21,Not Gravitational Wave
439.0,"GRB 991105, optical observations",1999-11-08 18:34:21,Not Gravitational Wave
440.0,GRB 991106 Optical Observations,1999-11-08 20:00:09,Not Gravitational Wave
441.0,IPN localization of GRB991105,1999-11-08 22:27:28,Not Gravitational Wave
442.0,GRB 991105: BATSE Observations,1999-11-08 23:18:20,Not Gravitational Wave
443.0,GRB991106: the first BeppoSAX short GRB detection?,1999-11-09 16:47:36,Not Gravitational Wave
444.0,"GRB 991106,  radio observations",1999-11-10 04:51:42,Not Gravitational Wave
445.0,BeppoSAX NFI Observation of GRB991106,1999-11-11 17:44:27,Not Gravitational Wave
446.0,"GRB991106, near-infrared observations",1999-11-12 18:07:58,Not Gravitational Wave
447.0,"GRB 991106, optical observations",1999-11-12 21:55:16,Not Gravitational Wave
448.0,GRB991106: BeppoSAX/BATSE results,1999-11-13 10:50:09,Not Gravitational Wave
449.0,Optical Observations of GRB991105,1999-11-30 16:50:17,Not Gravitational Wave
450.0,IPN localization of GRB991208,1999-12-10 00:42:16,Not Gravitational Wave
451.0,GRB 991208: Radio Observations,1999-12-11 02:42:10,Not Gravitational Wave
452.0,GRB 991208 optical observations,1999-12-11 13:27:36,Not Gravitational Wave
453.0,GRB 991208 optical observations,1999-12-12 03:46:38,Not Gravitational Wave
454.0,GRB 991208 Optical Decay,1999-12-12 04:19:33,Not Gravitational Wave
455.0,GRB 991208 - OVRO detection,1999-12-12 05:09:41,Not Gravitational Wave
456.0,"GRB991208, optical observations",1999-12-12 17:52:41,Not Gravitational Wave
457.0,GRB991208 15-GHz observations,1999-12-13 10:51:37,Not Gravitational Wave
458.0,"GRB 991208, Optical Observation",1999-12-13 15:25:48,Not Gravitational Wave
459.0,GRB991208 - millimeter detection,1999-12-15 00:18:32,Not Gravitational Wave
460.0,GRB 991208 Keck Spectroscopy,1999-12-15 06:37:17,Not Gravitational Wave
461.0,"GRB991208, optical observations",1999-12-15 19:42:33,Not Gravitational Wave
462.0,R-band Observations of GRB991208 at TNG,1999-12-16 15:46:06,Not Gravitational Wave
463.0,GRB 991216: Extremely bright BATSE burst,1999-12-16 23:40:52,Not Gravitational Wave
464.0,GRB 991208 Keck Spectroscopy,1999-12-17 02:52:34,Not Gravitational Wave
465.0,GRB 991216 Optical Observation,1999-12-17 04:39:08,Not Gravitational Wave
466.0,Lowell/Perkins observation of GRB 991216,1999-12-17 04:55:02,Not Gravitational Wave
467.0,GRB 991208 optical observations,1999-12-17 06:11:35,Not Gravitational Wave
468.0,GRB991216 Optical Observations,1999-12-17 06:44:00,Not Gravitational Wave
469.0,"GRB991216, infrared observations",1999-12-17 07:03:41,Not Gravitational Wave
470.0,GRB 991216: Comparison with DPOSS images,1999-12-17 08:19:37,Not Gravitational Wave
471.0,"GRB991216 ('Beethoven Burst') B, R, and K Observations",1999-12-17 09:45:46,Not Gravitational Wave
472.0,"GRB 991216, Optical Afterglow",1999-12-17 12:48:46,Not Gravitational Wave
473.0,"GRB 991216, Optical Transient",1999-12-17 16:54:09,Not Gravitational Wave
474.0,SAX J2303.2+0015: an x-ray/GRB?,1999-12-17 17:04:32,Not Gravitational Wave
475.0,GRB 991208 SAO-RAS Spectroscopy,1999-12-17 20:52:14,Not Gravitational Wave
476.0,"GRB 991216, optical observations",1999-12-17 22:18:03,Not Gravitational Wave
477.0,GRB 991216 Optical Observations,1999-12-17 22:30:51,Not Gravitational Wave
478.0,GRB 991216--Summary of RXTE Observations,1999-12-17 23:22:21,Not Gravitational Wave
479.0,GRB991216,1999-12-17 23:34:27,Not Gravitational Wave
480.0,GRB 991208 Infrared Detection,1999-12-18 00:09:47,Not Gravitational Wave
481.0,GRB 991208 Keck Spectroscopy,1999-12-18 01:25:49,Not Gravitational Wave
482.0,GRB 991217,1999-12-18 01:50:10,Not Gravitational Wave
483.0,GRB 991216 Radio Observations,1999-12-18 04:44:39,Not Gravitational Wave
484.0,Refined IPN localization of GRB991216,1999-12-18 05:34:16,Not Gravitational Wave
485.0,GRB991216 Optical and infrared observations of Beethoven Burst,1999-12-18 05:35:31,Not Gravitational Wave
486.0,"GRB991216, optical observations",1999-12-18 05:45:34,Not Gravitational Wave
487.0,Lowell/Perkins observation of GRB 991216,1999-12-18 07:24:25,Not Gravitational Wave
488.0,GRB991216 Spectroscopy,1999-12-18 12:32:56,Not Gravitational Wave
489.0,GRB991216 radio observations,1999-12-18 12:38:58,Not Gravitational Wave
490.0,GRB 991217 (SAX J2303.2+0015) Optical observations,1999-12-18 17:46:18,Not Gravitational Wave
491.0,GRB991216 radio observations,1999-12-18 17:54:34,Not Gravitational Wave
492.0,IR observations of GRB991216,1999-12-18 19:07:47,Not Gravitational Wave
493.0,SAX J2303.2+0015 Optical observations,1999-12-18 22:25:16,Not Gravitational Wave
494.0,K observations of GRB991216,1999-12-18 22:33:22,Not Gravitational Wave
495.0,GRB991216 Optical and IR observations,1999-12-19 00:15:32,Not Gravitational Wave
496.0,VLT spectra of GRB991216,1999-12-19 02:18:37,Not Gravitational Wave
497.0,GRB 991216 Optical spectroscopy/imaging,1999-12-19 06:25:27,Not Gravitational Wave
498.0,GRB 991216 Optical Observations,1999-12-19 12:15:14,Not Gravitational Wave
499.0,"GRB 991216, optical observations",1999-12-19 16:40:31,Not Gravitational Wave
500.0,Chandra observation of the X-ray afterglow of GRB991216,1999-12-19 19:30:29,Not Gravitational Wave
501.0,"GRB991217/SAX J2303.2+0015, optical observations",1999-12-20 09:49:49,Not Gravitational Wave
502.0,GRB 991217 (SAX J2303.2+0015) Optical observations,1999-12-20 13:18:19,Not Gravitational Wave
503.0,Lowell/Perkins observation of GRB 991216,1999-12-20 13:34:44,Not Gravitational Wave
504.0,GRB 991216: Updated BATSE parameters,1999-12-20 16:52:41,Not Gravitational Wave
505.0,IPN error box for GRB991216,1999-12-21 01:49:35,Not Gravitational Wave
506.0,GRB 991216 RXTE ASM Observations,1999-12-21 19:31:40,Not Gravitational Wave
507.0,IPN error boxes for GRB991221,1999-12-22 23:13:42,Not Gravitational Wave
508.0,Single IPN error box for GRB991221,1999-12-23 00:33:56,Not Gravitational Wave
509.0,IPN localization of GRB991226,1999-12-27 23:33:55,Not Gravitational Wave
510.0,GRB 991216: Detection of the Host and/or Absorber Galaxy,1999-12-30 07:20:37,Not Gravitational Wave
511.0,GRB 991216: J band spectrophotometry,1999-12-30 21:41:37,Not Gravitational Wave
512.0,IPN error boxes for GRB991229,1999-12-30 22:50:51,Not Gravitational Wave
513.0,BEPPOSAX GRBM Localization of GRB991226,2000-01-03 18:33:56,Not Gravitational Wave
514.0,GRB 991216 VLBA Observations,2000-01-03 18:39:40,Not Gravitational Wave
515.0,GCN resumes full operations,2000-01-03 23:30:06,Gravitational Wave Counterpart
516.0,Single IPN error box for GRB991229,2000-01-05 18:35:47,Not Gravitational Wave
517.0,GRB991216 late optical observation,2000-01-08 01:26:51,Not Gravitational Wave
518.0,"GRB991216, UBVRIJHK field photometry",2000-01-14 19:03:19,Not Gravitational Wave
519.0,Second RXTE Observation of GRB 000115,2000-01-16 19:55:56,Not Gravitational Wave
520.0,IPN annulus for GRB000115,2000-01-16 22:01:53,Not Gravitational Wave
521.0,Correction to GCN 520 (IPN annulus for GRB000115),2000-01-17 01:01:50,Not Gravitational Wave
522.0,BATSE Observations of GRB000115,2000-01-19 16:50:01,Not Gravitational Wave
524.0,GRB 000115 Optical observations,2000-01-26 23:59:43,Not Gravitational Wave
525.0,IPN localization of GRB000126,2000-01-28 01:09:27,Not Gravitational Wave
526.0,BATSE location of GRB000126,2000-01-28 16:23:37,Not Gravitational Wave
527.0,"GRB000126, optical observations",2000-02-01 01:24:39,Not Gravitational Wave
528.0,"GRB 000126, optical observations",2000-02-01 20:35:24,Not Gravitational Wave
529.0,IPN localization of GRB000131,2000-02-02 23:36:17,Not Gravitational Wave
530.0,BATSE+IPN location of GRB000131,2000-02-03 00:02:02,Not Gravitational Wave
